BudgetID,PlanningTool,Department,Month,Year,AllocatedBudget,RevisedBudget
BUD_0032375,Excel_Upload,Sales,6,2025,1909271.53,2764008.7
BUD_0032376,Hyperion,Marketing,5,2024,1071992.03,65510.43
BUD_0032377,Hyperion,IT,6,2025,400493.01,138343.09
BUD_0032378,Excel_Upload,Operations,3,2025,946658.52,5200520.47
BUD_0032379,Excel_Upload,Marketing,4,2026,3587318.0,4621258.3
BUD_0032380,Excel_Upload,Marketing,2,2025,434409.4,2984699.86
BUD_0032381,Anaplan,Finance,9,2026,1784561.6,476585.23
BUD_0032382,Hyperion,Sales,9,2026,666808.74,284582.54
BUD_0032383,Hyperion,Operations,12,2024,2884937.66,2813953.97
BUD_0032384,Anaplan,Operations,2,2026,4118015.71,3965368.25
BUD_0032385,Anaplan,Operations,9,2024,2332508.11,4078858.12
BUD_0032386,Anaplan,Sales,1,2024,2925307.59,5763466.7
BUD_0032387,Hyperion,Operations,5,2026,680164.33,5997211.91
BUD_0032388,Anaplan,Finance,3,2025,197781.56,5101605.32
BUD_0032389,Anaplan,IT,1,2025,3513297.28,5950759.74
BUD_0032390,Anaplan,Finance,7,2024,345446.75,2879931.42
BUD_0032391,Excel_Upload,IT,3,2025,1141579.27,709171.75
BUD_0032392,Anaplan,Sales,2,2026,2754964.64,2164079.26
BUD_0032393,Excel_Upload,Marketing,2,2024,1339170.67,3172058.96
BUD_0032394,Hyperion,Marketing,3,2025,2272305.61,2906717.27
BUD_0032395,Hyperion,Operations,8,2024,2567467.35,2884466.63
BUD_0032396,Hyperion,Operations,3,2025,2904691.93,4221348.7
BUD_0032397,Excel_Upload,Sales,8,2025,1581821.76,4639148.06
BUD_0032398,Anaplan,Marketing,5,2025,3634911.81,3955236.35
BUD_0032399,Hyperion,IT,11,2024,2606569.44,3013916.33
BUD_0032400,Anaplan,Sales,2,2025,4546354.37,3087870.19
BUD_0032401,Excel_Upload,Marketing,7,2026,1728358.52,5947794.95
BUD_0032402,Hyperion,IT,8,2026,1413716.61,4493455.06
BUD_0032403,Anaplan,Operations,2,2025,4339095.56,3033866.49
BUD_0032404,Anaplan,Operations,12,2024,2554308.88,3268714.95
BUD_0032405,Hyperion,Marketing,2,2025,2523910.48,5216622.91
BUD_0032406,Anaplan,IT,4,2024,1220386.5,2271674.71
BUD_0032407,Excel_Upload,Sales,9,2025,2099895.09,3981574.09
BUD_0032408,Hyperion,Marketing,8,2024,4461468.34,1096991.58
BUD_0032409,Hyperion,Marketing,11,2026,3068563.92,2390540.77
BUD_0032410,Hyperion,Finance,6,2025,2418798.24,643604.58
BUD_0032411,Hyperion,Finance,12,2025,734715.46,2209804.38
BUD_0032412,Excel_Upload,Finance,5,2025,4753535.58,2013989.3
BUD_0032413,Excel_Upload,Marketing,2,2024,2613982.65,1173234.55
BUD_0032414,Anaplan,IT,1,2024,3883222.52,3066567.75
BUD_0032415,Excel_Upload,Sales,4,2025,4684859.3,5161586.53
BUD_0032416,Anaplan,Sales,6,2025,3610568.87,1815346.2
BUD_0032417,Anaplan,Operations,9,2024,1863722.62,3395438.98
BUD_0032418,Hyperion,Marketing,11,2024,3489028.58,466038.08
BUD_0032419,Anaplan,Finance,1,2024,4233409.31,4093492.84
BUD_0032420,Hyperion,Sales,10,2024,712802.46,2631219.82
BUD_0032421,Anaplan,IT,12,2025,2405398.0,1195675.36
BUD_0032422,Excel_Upload,IT,9,2026,4094687.12,2914602.04
BUD_0032423,Hyperion,Marketing,11,2025,2653353.31,2907487.05
BUD_0032424,Anaplan,IT,9,2024,4182238.06,2298407.36
BUD_0032425,Excel_Upload,Operations,2,2024,1673283.44,1343748.46
BUD_0032426,Excel_Upload,Marketing,4,2024,3005799.84,2438146.02
BUD_0032427,Hyperion,Marketing,10,2024,1836495.24,1434369.89
BUD_0032428,Hyperion,Operations,8,2025,1873166.16,2176072.19
BUD_0032429,Hyperion,Operations,4,2024,1319745.3,4819388.11
BUD_0032430,Anaplan,IT,4,2024,3471014.86,1516427.77
BUD_0032431,Hyperion,Finance,5,2024,813359.92,1640766.97
BUD_0032432,Excel_Upload,Sales,2,2025,4932045.87,4332375.11
BUD_0032433,Excel_Upload,Marketing,2,2025,1197707.76,3673054.66
BUD_0032434,Hyperion,Marketing,1,2026,1140600.18,4728985.55
BUD_0032435,Hyperion,Sales,10,2025,505207.49,277225.51
BUD_0032436,Excel_Upload,IT,3,2025,278662.36,5949108.28
BUD_0032437,Anaplan,Sales,6,2025,3405381.38,2319730.2
BUD_0032438,Excel_Upload,Finance,8,2026,4472133.5,246827.17
BUD_0032439,Excel_Upload,IT,6,2024,3732660.89,1678782.19
BUD_0032440,Excel_Upload,Marketing,12,2024,294860.23,4501693.69
BUD_0032441,Hyperion,Sales,8,2026,583479.31,5856371.17
BUD_0032442,Anaplan,Sales,12,2025,3603234.18,1576589.93
BUD_0032443,Anaplan,IT,11,2026,2581646.26,5167590.33
BUD_0032444,Hyperion,Marketing,10,2026,2475915.45,58688.12
BUD_0032445,Excel_Upload,Sales,1,2025,3784088.46,4921348.81
BUD_0032446,Hyperion,Operations,1,2025,3635903.6,817446.69
BUD_0032447,Hyperion,Sales,5,2024,3124749.81,1930256.41
BUD_0032448,Anaplan,Sales,7,2024,395575.66,5429831.42
BUD_0032449,Anaplan,Finance,7,2024,4119340.16,4620911.53
BUD_0032450,Hyperion,Finance,4,2025,3468417.84,685164.45
BUD_0032451,Hyperion,Sales,8,2024,2366874.94,1963734.49
BUD_0032452,Anaplan,Sales,6,2025,3479274.99,2217993.75
BUD_0032453,Anaplan,Finance,3,2024,61158.42,5003977.54
BUD_0032454,Excel_Upload,Operations,6,2025,4917377.31,1441704.1
BUD_0032455,Hyperion,Marketing,7,2024,3957763.12,4073264.16
BUD_0032456,Excel_Upload,IT,2,2025,219716.27,319031.77
BUD_0032457,Excel_Upload,Sales,8,2026,807742.55,5430146.54
BUD_0032458,Excel_Upload,Marketing,5,2024,4487023.01,4931454.89
BUD_0032459,Anaplan,Sales,2,2024,630616.35,4691920.57
BUD_0032460,Excel_Upload,Finance,8,2025,2220031.93,1654531.68
BUD_0032461,Anaplan,Sales,1,2026,3013412.8,5846370.92
BUD_0032462,Anaplan,Marketing,7,2025,1603838.25,2337458.67
BUD_0032463,Anaplan,IT,7,2024,1697023.83,1052349.3
BUD_0032464,Hyperion,Finance,1,2026,154072.23,4721436.13
BUD_0032465,Excel_Upload,Operations,10,2025,1720925.74,2737834.12
BUD_0032466,Anaplan,Sales,2,2025,2161791.36,1054031.57
BUD_0032467,Hyperion,IT,6,2025,4837186.5,427544.56
BUD_0032468,Hyperion,Marketing,11,2024,2864676.01,3620589.57
BUD_0032469,Hyperion,Finance,11,2025,1087421.2,5309445.21
BUD_0032470,Anaplan,IT,8,2024,904253.61,5256446.48
BUD_0032471,Anaplan,Operations,6,2024,4689827.01,2385448.15
BUD_0032472,Anaplan,Sales,2,2026,4542694.52,5361198.98
BUD_0032473,Hyperion,Finance,4,2024,4437525.23,3694157.51
BUD_0032474,Anaplan,IT,2,2026,1663950.34,3938664.1
BUD_0032475,Excel_Upload,Marketing,8,2025,3576989.53,3657166.03
BUD_0032476,Anaplan,Marketing,8,2026,3453394.36,4461647.74
BUD_0032477,Anaplan,Operations,5,2024,1106206.33,1767075.06
BUD_0032478,Excel_Upload,Sales,10,2024,1181339.5,4607907.0
BUD_0032479,Anaplan,Operations,4,2024,2954252.54,772497.8
BUD_0032480,Anaplan,IT,9,2024,751073.99,2914600.91
BUD_0032481,Anaplan,Finance,3,2024,4893251.18,1802491.18
BUD_0032482,Anaplan,Finance,3,2025,2131687.88,3407465.03
BUD_0032483,Hyperion,IT,2,2026,871410.63,3729137.57
BUD_0032484,Anaplan,Finance,8,2025,3160206.41,5826486.7
BUD_0032485,Excel_Upload,IT,5,2025,396662.18,5765904.3
BUD_0032486,Excel_Upload,Operations,10,2025,887087.85,4296067.44
BUD_0032487,Hyperion,Sales,1,2024,1117036.4,4040397.6
BUD_0032488,Anaplan,Marketing,7,2024,2260741.37,2230674.54
BUD_0032489,Excel_Upload,Marketing,12,2026,105439.18,588425.04
BUD_0032490,Hyperion,Marketing,9,2024,771888.77,1242258.91
BUD_0032491,Anaplan,Finance,11,2025,4112782.9,3465385.89
BUD_0032492,Hyperion,Operations,7,2024,4626963.25,2052910.19
BUD_0032493,Anaplan,Operations,2,2025,4930733.64,2824668.32
BUD_0032494,Hyperion,Marketing,7,2025,3028868.66,3186415.58
BUD_0032495,Hyperion,Operations,6,2026,4294857.8,3991381.43
BUD_0032496,Excel_Upload,IT,5,2026,822417.29,2180204.61
BUD_0032497,Excel_Upload,Marketing,7,2024,134125.0,1649015.29
BUD_0032498,Hyperion,Marketing,5,2026,1713839.91,409348.17
BUD_0032499,Anaplan,Sales,10,2026,606835.06,896123.57
BUD_0032500,Anaplan,Marketing,5,2026,4637947.89,1358838.51
BUD_0032501,Anaplan,Finance,6,2026,3782380.21,3197491.06
BUD_0032502,Anaplan,IT,1,2024,3322184.26,1634956.32
BUD_0032503,Anaplan,Operations,9,2024,493139.25,3308255.5
BUD_0032504,Excel_Upload,Finance,10,2025,4982348.95,3888247.78
BUD_0032505,Hyperion,IT,11,2025,286679.32,269882.94
BUD_0032506,Excel_Upload,Sales,8,2024,4596776.12,4866677.48
BUD_0032507,Anaplan,Marketing,5,2024,1553352.52,3264488.26
BUD_0032508,Hyperion,Operations,11,2025,478200.53,4366591.94
BUD_0032509,Anaplan,Marketing,10,2024,3909049.94,3233562.42
BUD_0032510,Anaplan,Finance,8,2025,1192353.78,1446624.43
BUD_0032511,Hyperion,Marketing,1,2024,1962140.01,3197424.13
BUD_0032512,Anaplan,IT,6,2025,3885306.63,1233660.0
BUD_0032513,Excel_Upload,Marketing,6,2025,2972639.82,2444662.05
BUD_0032514,Excel_Upload,Marketing,6,2024,4345703.22,4569387.17
BUD_0032515,Excel_Upload,Sales,1,2026,3166265.71,5548366.44
BUD_0032516,Anaplan,Marketing,7,2026,4081897.42,427418.87
BUD_0032517,Excel_Upload,Sales,3,2025,4852393.91,4926519.94
BUD_0032518,Anaplan,Finance,5,2024,2883464.91,3214208.02
BUD_0032519,Anaplan,Sales,1,2026,1447200.46,467574.06
BUD_0032520,Excel_Upload,Sales,11,2026,4822375.46,5256949.84
BUD_0032521,Excel_Upload,Finance,9,2026,4614664.87,4621581.92
BUD_0032522,Anaplan,Sales,11,2024,4475450.71,4370114.08
BUD_0032523,Anaplan,Marketing,1,2025,2487410.18,481106.04
BUD_0032524,Anaplan,Finance,1,2026,147744.9,4191542.63
BUD_0032525,Anaplan,Finance,8,2024,1689085.23,463531.2
BUD_0032526,Excel_Upload,Sales,7,2024,4664848.61,2804376.43
BUD_0032527,Anaplan,Sales,9,2025,4230644.63,1375275.62
BUD_0032528,Anaplan,IT,3,2024,2858617.87,2453557.04
BUD_0032529,Anaplan,Finance,12,2026,2718130.05,5058714.7
BUD_0032530,Anaplan,Operations,11,2025,1009043.44,677775.15
BUD_0032531,Anaplan,Marketing,10,2025,2714162.26,4152459.79
BUD_0032532,Hyperion,Sales,4,2025,3180456.32,302265.67
BUD_0032533,Hyperion,Finance,1,2026,3836010.38,3696168.89
BUD_0032534,Hyperion,Finance,7,2025,725295.47,2028464.08
BUD_0032535,Excel_Upload,Marketing,3,2025,2171760.51,5057567.1
BUD_0032536,Anaplan,Finance,5,2026,4982448.26,1552407.73
BUD_0032537,Excel_Upload,Operations,3,2024,4420561.1,1859201.39
BUD_0032538,Anaplan,IT,11,2024,2257417.37,1081758.21
BUD_0032539,Hyperion,Marketing,10,2025,97397.59,5694205.74
BUD_0032540,Anaplan,Operations,6,2025,1869633.7,4340946.89
BUD_0032541,Excel_Upload,Finance,6,2025,4237208.53,4989792.67
BUD_0032542,Excel_Upload,Finance,11,2025,1763957.88,1562307.87
BUD_0032543,Anaplan,Sales,10,2024,4477906.01,3876718.82
BUD_0032544,Excel_Upload,Marketing,12,2024,4175206.45,3116631.81
BUD_0032545,Hyperion,IT,12,2025,3494189.15,678362.35
BUD_0032546,Anaplan,Sales,6,2025,358654.1,1540270.21
BUD_0032547,Hyperion,Finance,3,2026,2891802.96,1121497.13
BUD_0032548,Hyperion,IT,8,2026,3904290.93,2913223.36
BUD_0032549,Excel_Upload,Marketing,11,2026,4131872.61,672583.42
BUD_0032550,Anaplan,Operations,5,2025,4449174.72,3618305.83
BUD_0032551,Hyperion,IT,11,2026,1532452.53,1245093.03
BUD_0032552,Hyperion,Sales,1,2026,3578310.37,1397153.81
BUD_0032553,Anaplan,Operations,2,2025,3687201.96,3409979.21
BUD_0032554,Excel_Upload,Operations,12,2026,3322270.7,3828648.29
BUD_0032555,Hyperion,IT,10,2024,3409410.33,2210582.68
BUD_0032556,Anaplan,IT,7,2025,2684155.84,4089904.99
BUD_0032557,Anaplan,Sales,3,2026,4332228.91,441517.97
BUD_0032558,Hyperion,IT,2,2025,1079376.83,4605089.84
BUD_0032559,Hyperion,Marketing,2,2026,4290014.96,1297471.82
BUD_0032560,Hyperion,Operations,1,2026,4953173.72,4299753.4
BUD_0032561,Excel_Upload,Operations,11,2025,4248987.61,5666300.26
BUD_0032562,Excel_Upload,Sales,12,2024,969849.91,1570009.54
BUD_0032563,Anaplan,IT,6,2026,1417399.64,1301317.57
BUD_0032564,Anaplan,IT,9,2024,2228445.68,5516954.63
BUD_0032565,Hyperion,Operations,8,2024,2005259.15,3964648.16
BUD_0032566,Anaplan,Operations,8,2025,1672823.7,5218337.47
BUD_0032567,Excel_Upload,Sales,3,2024,1885585.74,1183221.77
BUD_0032568,Anaplan,IT,8,2026,4016739.6,2106024.9
BUD_0032569,Anaplan,Finance,11,2024,3704402.22,5760301.22
BUD_0032570,Hyperion,IT,2,2026,2964751.08,4649454.13
BUD_0032571,Hyperion,Sales,5,2025,1231969.36,4003486.52
BUD_0032572,Excel_Upload,Operations,10,2026,3422279.43,303496.0
BUD_0032573,Anaplan,Operations,11,2025,2153290.25,2245068.8
BUD_0032574,Anaplan,Finance,1,2025,4210869.32,1415519.37
BUD_0032575,Anaplan,Finance,6,2024,3612907.75,3442351.52
BUD_0032576,Hyperion,Sales,7,2024,957600.13,5957706.95
BUD_0032577,Excel_Upload,IT,6,2025,3125766.16,3348669.5
BUD_0032578,Anaplan,Operations,10,2025,115538.57,5787289.81
BUD_0032579,Anaplan,Marketing,1,2025,994934.63,3450964.28
BUD_0032580,Anaplan,Marketing,9,2024,3926049.54,1281098.66
BUD_0032581,Anaplan,Marketing,9,2026,1056348.61,3760328.42
BUD_0032582,Excel_Upload,Operations,10,2026,2263516.42,2633730.04
BUD_0032583,Excel_Upload,Operations,2,2024,80731.28,235400.14
BUD_0032584,Excel_Upload,Marketing,6,2025,4685861.8,5099077.65
BUD_0032585,Hyperion,Finance,6,2026,2677410.09,1139275.49
BUD_0032586,Anaplan,Marketing,3,2025,2194942.96,3366468.04
BUD_0032587,Anaplan,Finance,6,2025,1688723.75,5070156.11
BUD_0032588,Anaplan,Sales,2,2024,3541703.51,5000258.34
BUD_0032589,Anaplan,Marketing,1,2024,517206.25,3749930.82
BUD_0032590,Excel_Upload,Marketing,5,2026,733837.11,1789271.99
BUD_0032591,Hyperion,Finance,2,2025,1359787.46,4632764.7
BUD_0032592,Hyperion,Finance,10,2025,4441543.82,3182336.41
BUD_0032593,Anaplan,Finance,3,2025,1577021.62,1345448.54
BUD_0032594,Excel_Upload,Sales,10,2025,524440.72,5254730.85
BUD_0032595,Hyperion,Marketing,11,2026,4891113.57,322719.5
BUD_0032596,Hyperion,Finance,5,2026,953982.87,2427139.41
BUD_0032597,Anaplan,Sales,7,2026,543201.67,3739186.64
BUD_0032598,Hyperion,Sales,12,2025,111672.76,2623822.45
BUD_0032599,Anaplan,Operations,9,2025,2491511.55,2899248.97
BUD_0032600,Excel_Upload,Finance,7,2024,2266564.36,117962.83
BUD_0032601,Anaplan,Finance,10,2024,3708867.34,5396998.41
BUD_0032602,Hyperion,Finance,11,2024,1706292.72,4947551.33
BUD_0032603,Anaplan,Operations,4,2026,2618496.61,1573415.65
BUD_0032604,Anaplan,Finance,9,2025,2359744.69,4171726.71
BUD_0032605,Anaplan,Finance,5,2024,2479639.23,3629834.02
BUD_0032606,Anaplan,Sales,2,2026,636371.05,3262356.62
BUD_0032607,Anaplan,Finance,6,2025,3885138.0,343635.36
BUD_0032608,Anaplan,Marketing,5,2024,2253853.32,4178847.97
BUD_0032609,Hyperion,IT,12,2025,463216.36,1000892.96
BUD_0032610,Anaplan,Finance,9,2024,3698435.74,5557648.41
BUD_0032611,Hyperion,Sales,4,2025,3185006.92,5452230.84
BUD_0032612,Anaplan,Operations,10,2024,1933376.08,1625309.48
BUD_0032613,Excel_Upload,Operations,3,2026,3535380.84,3425924.95
BUD_0032614,Anaplan,IT,6,2024,2324935.22,4400292.66
BUD_0032615,Hyperion,Sales,3,2024,2969334.19,2025256.72
BUD_0032616,Hyperion,Finance,11,2026,711828.53,3273981.02
BUD_0032617,Excel_Upload,Operations,2,2024,580018.1,1170668.63
BUD_0032618,Anaplan,Operations,5,2025,812425.42,1454465.95
BUD_0032619,Excel_Upload,Marketing,5,2024,1033497.17,1195151.23
BUD_0032620,Anaplan,IT,7,2025,1011701.35,4816447.81
BUD_0032621,Anaplan,Marketing,8,2026,1095825.51,5043788.86
BUD_0032622,Hyperion,Operations,7,2025,541358.56,2445814.04
BUD_0032623,Excel_Upload,Finance,7,2025,3033497.42,3213002.65
BUD_0032624,Excel_Upload,Finance,1,2025,3054944.22,5332932.76
BUD_0032625,Hyperion,Marketing,7,2025,2427017.52,5602601.78
BUD_0032626,Hyperion,Finance,12,2026,4214268.3,1962426.26
BUD_0032627,Excel_Upload,IT,11,2026,4074554.09,915964.23
BUD_0032628,Hyperion,Marketing,2,2026,2395023.45,4017209.02
BUD_0032629,Anaplan,Sales,6,2025,2090129.68,2265709.58
BUD_0032630,Excel_Upload,Finance,1,2024,4117104.04,92531.45
BUD_0032631,Excel_Upload,Finance,7,2026,3070284.93,3854236.55
BUD_0032632,Hyperion,Sales,1,2024,3741941.4,357563.04
BUD_0032633,Anaplan,IT,4,2024,1355911.5,4592334.53
BUD_0032634,Excel_Upload,Marketing,9,2026,310196.88,2823026.98
BUD_0032635,Excel_Upload,Marketing,11,2026,1179547.99,3025197.11
BUD_0032636,Anaplan,IT,4,2024,1214462.5,2875141.39
BUD_0032637,Hyperion,Marketing,9,2026,4745071.38,5742063.96
BUD_0032638,Hyperion,Finance,10,2024,2157118.3,2990388.42
BUD_0032639,Hyperion,IT,10,2026,2250029.59,5607595.82
BUD_0032640,Hyperion,Finance,9,2025,3852045.65,5895947.49
BUD_0032641,Anaplan,Finance,8,2024,3122560.32,3015002.7
BUD_0032642,Anaplan,Finance,9,2025,1794712.64,5476901.74
BUD_0032643,Excel_Upload,Sales,4,2026,3819672.49,4330903.72
BUD_0032644,Excel_Upload,IT,3,2026,3295712.76,593911.85
BUD_0032645,Anaplan,Finance,6,2025,3749179.12,1579783.58
BUD_0032646,Excel_Upload,IT,8,2025,862809.61,5052158.17
BUD_0032647,Anaplan,Operations,2,2024,4811036.23,3051909.07
BUD_0032648,Hyperion,Finance,11,2024,3893634.17,3492169.78
BUD_0032649,Anaplan,Marketing,11,2026,3061906.98,4660579.41
BUD_0032650,Anaplan,Operations,11,2026,1503485.39,557876.59
BUD_0032651,Excel_Upload,Marketing,11,2025,3187837.76,5636419.46
BUD_0032652,Anaplan,Operations,6,2024,2063008.13,1666912.52
BUD_0032653,Hyperion,Sales,4,2025,2327783.07,186832.67
BUD_0032654,Hyperion,Sales,1,2026,2738733.74,1333627.12
BUD_0032655,Excel_Upload,Operations,11,2025,1444544.86,1331026.73
BUD_0032656,Excel_Upload,Operations,2,2025,88642.19,5734636.12
BUD_0032657,Anaplan,IT,9,2026,2167251.53,5873579.13
BUD_0032658,Excel_Upload,Sales,2,2026,2291466.71,4006322.48
BUD_0032659,Hyperion,IT,3,2026,1106509.37,2336074.6
BUD_0032660,Excel_Upload,Marketing,11,2025,2195694.86,1778338.74
BUD_0032661,Excel_Upload,Sales,8,2026,4284890.33,1527219.93
BUD_0032662,Hyperion,IT,10,2024,990919.5,2222699.8
BUD_0032663,Anaplan,Finance,8,2024,4435660.84,5639581.56
BUD_0032664,Anaplan,Marketing,9,2026,1035790.96,4896556.14
BUD_0032665,Excel_Upload,Sales,11,2026,4873923.36,3495824.88
BUD_0032666,Hyperion,Finance,12,2024,996139.28,2079245.18
BUD_0032667,Hyperion,Operations,5,2026,3879304.04,1166147.01
BUD_0032668,Hyperion,Finance,5,2024,2730391.47,3196360.43
BUD_0032669,Anaplan,Operations,6,2026,670437.01,2483414.72
BUD_0032670,Hyperion,Operations,9,2026,3763057.4,5286327.37
BUD_0032671,Hyperion,Operations,2,2026,1243427.72,1259231.99
BUD_0032672,Anaplan,Operations,1,2024,1422887.45,5733783.58
BUD_0032673,Hyperion,Marketing,11,2026,3745462.49,2523443.23
BUD_0032674,Anaplan,Operations,11,2026,514744.92,2238887.74
BUD_0032675,Excel_Upload,Operations,7,2024,1068721.71,2049637.34
BUD_0032676,Excel_Upload,Operations,3,2026,1361861.98,5955417.37
BUD_0032677,Excel_Upload,Sales,5,2025,4475963.89,500549.27
BUD_0032678,Excel_Upload,IT,5,2026,1733389.55,2461428.54
BUD_0032679,Excel_Upload,Finance,2,2026,1208758.63,112425.03
BUD_0032680,Anaplan,Finance,3,2026,503232.71,5526268.19
BUD_0032681,Anaplan,IT,9,2025,85429.96,4703974.69
BUD_0032682,Anaplan,Marketing,10,2026,1742618.05,3936744.69
BUD_0032683,Hyperion,Operations,2,2025,2576925.61,4428017.98
BUD_0032684,Excel_Upload,Sales,10,2025,1648860.9,230968.1
BUD_0032685,Hyperion,Finance,3,2026,1920261.72,73812.24
BUD_0032686,Hyperion,IT,2,2024,1585556.16,5045127.96
BUD_0032687,Hyperion,Operations,4,2025,4825404.88,2312750.64
BUD_0032688,Excel_Upload,Finance,8,2024,635235.14,782710.02
BUD_0032689,Hyperion,Finance,6,2026,1245901.05,4266002.56
BUD_0032690,Excel_Upload,Finance,4,2025,4075039.37,2695267.64
BUD_0032691,Excel_Upload,Operations,4,2025,4575644.69,4731972.89
BUD_0032692,Excel_Upload,Marketing,10,2024,220355.91,5809201.98
BUD_0032693,Hyperion,IT,12,2025,2978338.52,3224434.79
BUD_0032694,Excel_Upload,IT,12,2026,1468981.44,5885022.94
BUD_0032695,Excel_Upload,Finance,9,2025,925426.33,3978672.62
BUD_0032696,Anaplan,Marketing,12,2026,3693463.96,1589219.9
BUD_0032697,Hyperion,Marketing,11,2026,4686248.68,1096304.16
BUD_0032698,Anaplan,Operations,11,2025,2081498.06,1721278.53
BUD_0032699,Anaplan,IT,2,2025,1123907.89,4784927.3
BUD_0032700,Hyperion,Finance,12,2025,3917384.33,1231182.22
BUD_0032701,Anaplan,Finance,11,2025,2491926.11,1463938.6
BUD_0032702,Excel_Upload,Marketing,8,2024,2348797.77,3590998.92
BUD_0032703,Anaplan,Sales,2,2026,1712318.88,338751.22
BUD_0032704,Anaplan,Operations,10,2026,2494448.6,291825.65
BUD_0032705,Excel_Upload,Marketing,2,2025,2009506.01,4784464.13
BUD_0032706,Anaplan,Operations,5,2024,1634693.76,3799738.9
BUD_0032707,Excel_Upload,Marketing,9,2025,4068153.16,4623712.52
BUD_0032708,Hyperion,Marketing,4,2026,1422778.09,1143680.18
BUD_0032709,Anaplan,Marketing,1,2026,3744816.67,3727100.25
BUD_0032710,Hyperion,Sales,8,2026,2871826.41,5827746.18
BUD_0032711,Anaplan,IT,9,2025,3771321.25,4190919.78
BUD_0032712,Excel_Upload,Finance,1,2024,1790631.67,2721221.12
BUD_0032713,Anaplan,Operations,3,2025,494780.08,5386999.7
BUD_0032714,Hyperion,Marketing,5,2025,2806685.66,3690135.02
BUD_0032715,Excel_Upload,Finance,12,2026,1178818.1,4519203.36
BUD_0032716,Excel_Upload,Marketing,12,2025,345083.91,1890446.29
BUD_0032717,Hyperion,IT,8,2025,2496546.84,1331333.02
BUD_0032718,Hyperion,IT,8,2024,2599479.67,5421133.29
BUD_0032719,Anaplan,IT,3,2026,3484200.85,1075710.94
BUD_0032720,Anaplan,Marketing,11,2025,4681446.17,4942316.71
BUD_0032721,Excel_Upload,Finance,3,2025,4414988.13,1465594.31
BUD_0032722,Hyperion,IT,7,2024,202405.55,5598247.72
BUD_0032723,Hyperion,Operations,11,2026,486577.4,4267411.47
BUD_0032724,Anaplan,Sales,2,2026,2013824.29,3521118.49
BUD_0032725,Anaplan,Sales,5,2026,3476901.96,2301295.76
BUD_0032726,Excel_Upload,Sales,6,2026,4071046.52,4606554.12
BUD_0032727,Hyperion,Sales,3,2025,1293407.21,4189335.65
BUD_0032728,Hyperion,Sales,7,2025,1208581.0,2932590.29
BUD_0032729,Hyperion,Sales,10,2025,4522219.96,3708864.61
BUD_0032730,Hyperion,Marketing,12,2024,391266.89,5975341.61
BUD_0032731,Anaplan,Finance,1,2025,2024855.39,1962441.06
BUD_0032732,Anaplan,Operations,7,2024,1067683.69,391984.08
BUD_0032733,Anaplan,Finance,3,2024,1641689.17,2294893.44
BUD_0032734,Excel_Upload,Operations,12,2024,4314243.69,4090932.68
BUD_0032735,Hyperion,IT,7,2024,1678842.34,4588192.38
BUD_0032736,Anaplan,Operations,6,2025,100437.57,1753992.87
BUD_0032737,Hyperion,Marketing,5,2025,3552107.26,3056317.79
BUD_0032738,Anaplan,IT,5,2026,4442669.21,2793483.95
BUD_0032739,Excel_Upload,Sales,12,2026,4794814.43,818258.11
BUD_0032740,Anaplan,Marketing,11,2024,2031200.33,4622297.31
BUD_0032741,Excel_Upload,Marketing,12,2024,4744280.59,886143.4
BUD_0032742,Hyperion,Finance,5,2026,4621874.43,412239.72
BUD_0032743,Anaplan,Finance,9,2024,1565995.02,1281936.0
BUD_0032744,Anaplan,IT,10,2025,3186206.31,2763546.88
BUD_0032745,Anaplan,Marketing,8,2026,369028.5,2762892.03
BUD_0032746,Hyperion,IT,10,2025,2038926.97,1414667.21
BUD_0032747,Excel_Upload,Sales,11,2024,4296111.27,2913590.25
BUD_0032748,Excel_Upload,Finance,11,2025,626942.38,4439994.44
BUD_0032749,Anaplan,Marketing,7,2025,2176589.68,3596133.41
BUD_0032750,Hyperion,Sales,12,2024,4227490.68,2443859.56
BUD_0032751,Excel_Upload,Marketing,10,2026,2647210.12,4969082.82
BUD_0032752,Excel_Upload,Sales,3,2024,1126656.49,2164056.24
BUD_0032753,Excel_Upload,Operations,2,2026,4668956.9,2423706.66
BUD_0032754,Excel_Upload,Sales,6,2025,3952627.26,5697519.08
